Patent_ID,Country_Key,Time_Key,PatentAuthorityKey,Patent_Key,AgentRoleKey,PatentCount
3662,57,7,3,1,1,2.666699886322021
3661,57,7,3,1,2,13.97620010375977
3670,57,10,1,1,1,4.73330020904541
3669,57,10,1,1,2,10.54090023040771
3673,57,10,1,2,1,0.0
3674,57,10,1,2,1,2.666699886322021
3671,57,10,1,2,2,0.166700005531311
3672,57,10,1,2,2,2.75
3678,57,10,2,1,1,11.49289989471436
3677,57,10,2,1,2,15.59090042114258
3681,57,10,2,2,1,3.309499979019165
3682,57,10,2,2,1,9.23330020904541
3679,57,10,2,2,2,5.449999809265137
3680,57,10,2,2,2,15.51790046691895
3676,57,10,3,1,1,3.450000047683716
3675,57,10,3,1,2,9.057600021362305
3684,57,13,1,1,1,1.783300042152405
3683,57,13,1,1,2,6.580999851226807
3686,57,13,1,2,1,6.0
3685,57,13,1,2,2,6.75
3690,57,13,2,1,1,7.333300113677979
3689,57,13,2,1,2,11.13689994812012
3692,57,13,2,2,1,12.74289989471436
3691,57,13,2,2,2,15.39999961853027
3688,57,13,3,1,1,5.783299922943115
3687,57,13,3,1,2,14.6476001739502
3694,58,4,1,1,1,406.3333129882813
3693,58,4,1,1,2,50.77780151367188
3697,58,4,1,2,1,142.0
3698,58,4,1,2,1,188.3332977294922
3695,58,4,1,2,2,23.94440078735352
3696,58,4,1,2,2,31.63450050354004
3702,58,4,2,1,1,188.5
3701,58,4,2,1,2,32.23020172119141
3705,58,4,2,2,1,123.75
3706,58,4,2,2,1,136.8249969482422
3703,58,4,2,2,2,23.93020057678223
3704,58,4,2,2,2,27.63570022583008
3700,58,4,3,1,1,222.1667022705078
3699,58,4,3,1,2,29.46109962463379
3708,58,7,1,1,1,406.0
3707,58,7,1,1,2,44.59999847412109
3711,58,7,1,2,1,87.0
3712,58,7,1,2,1,205.5
3709,58,7,1,2,2,13.26669979095459
3710,58,7,1,2,2,42.1421012878418
3716,58,7,2,1,1,275.86669921875
3715,58,7,2,1,2,38.21110153198242
3719,58,7,2,2,1,96.1667022705078
3720,58,7,2,2,1,171.2832946777344
3717,58,7,2,2,2,12.52779960632324
3718,58,7,2,2,2,18.21109962463379
3714,58,7,3,1,1,237.625
3713,58,7,3,1,2,35.25
3722,58,10,1,1,1,396.0
3721,58,10,1,1,2,27.4689998626709
3725,58,10,1,2,1,38.5
3726,58,10,1,2,1,177.0
3723,58,10,1,2,2,3.75
3724,58,10,1,2,2,28.86350059509277
3730,58,10,2,1,1,216.5
3729,58,10,2,1,2,24.6023998260498
3733,58,10,2,2,1,38.5
3734,58,10,2,2,1,172.6667022705078
3731,58,10,2,2,2,6.019000053405762
3732,58,10,2,2,2,26.69009971618652
3728,58,10,3,1,1,212.0
3727,58,10,3,1,2,20.88330078125
3736,58,13,1,1,1,369.75
3735,58,13,1,1,2,35.84170150756836
3738,58,13,1,2,1,169.0
3737,58,13,1,2,2,39.17219924926758
3742,58,13,2,1,1,118.0
3741,58,13,2,1,2,6.917900085449219
3744,58,13,2,2,1,152.5
3743,58,13,2,2,2,28.90629959106445
3740,58,13,3,1,1,234.5
3739,58,13,3,1,2,25.52140045166016
1146,59,4,1,1,1,30.53330039978027
1145,59,4,1,1,2,34.11669921875
1149,59,4,1,2,1,12.0
1150,59,4,1,2,1,15.0
1147,59,4,1,2,2,13.16670036315918
1148,59,4,1,2,2,15.60000038146973
1154,59,4,2,1,1,26.86669921875
1153,59,4,2,1,2,35.72620010375977
1157,59,4,2,2,1,16.53330039978027
1158,59,4,2,2,1,13.0
1155,59,4,2,2,2,21.54290008544922
1156,59,4,2,2,2,14.27620029449463
1152,59,4,3,1,1,35.86669921875
1151,59,4,3,1,2,39.06669998168945
1160,59,7,1,1,1,36.25
1159,59,7,1,1,2,38.86109924316406
1163,59,7,1,2,1,12.25
1164,59,7,1,2,1,24.0
1161,59,7,1,2,2,11.58329963684082
1162,59,7,1,2,2,23.00709915161133
1168,59,7,2,1,1,25.70000076293945
1167,59,7,2,1,2,35.64440155029297
1171,59,7,2,2,1,8.449999809265137
1172,59,7,2,2,1,12.25
1169,59,7,2,2,2,14.41670036315918
1170,59,7,2,2,2,13.03330039978027
1166,59,7,3,1,1,31.25
1165,59,7,3,1,2,35.02780151367188
1174,59,10,1,1,1,48.5
1173,59,10,1,1,2,53.68889999389648
1177,59,10,1,2,1,5.0
1178,59,10,1,2,1,18.66670036315918
1175,59,10,1,2,2,6.0
1176,59,10,1,2,2,16.80830001831055
1182,59,10,2,1,1,31.83329963684082
1181,59,10,2,1,2,40.38330078125
1185,59,10,2,2,1,19.16670036315918
1186,59,10,2,2,1,20.75
1183,59,10,2,2,2,23.83329963684082
1184,59,10,2,2,2,19.3213996887207
1180,59,10,3,1,1,38.0
1179,59,10,3,1,2,40.65560150146484
1188,59,13,1,1,1,59.0
1187,59,13,1,1,2,61.66669845581055
1190,59,13,1,2,1,19.5
1189,59,13,1,2,2,20.16670036315918
1194,59,13,2,1,1,104.8332977294922
1193,59,13,2,1,2,120.1027984619141
1196,59,13,2,2,1,30.06669998168945
1195,59,13,2,2,2,34.56110000610352
1192,59,13,3,1,1,45.5
1191,59,13,3,1,2,45.97620010375977
1198,60,4,1,1,1,358.25
1197,60,4,1,1,2,94.77459716796876
1201,60,4,1,2,1,190.1667022705078
1202,60,4,1,2,1,448.6666870117188
1199,60,4,1,2,2,50.55239868164063
1200,60,4,1,2,2,62.47859954833984
1206,60,4,2,1,1,452.0094909667969
1205,60,4,2,1,2,85.20330047607422
1209,60,4,2,2,1,301.2000122070313
1210,60,4,2,2,1,339.4825134277344
1207,60,4,2,2,2,57.86830139160156
1208,60,4,2,2,2,51.83570098876953
1204,60,4,3,1,1,368.0416870117188
1203,60,4,3,1,2,75.76789855957031
1212,60,7,1,1,1,320.6666870117188
1211,60,7,1,1,2,85.79720306396484
1215,60,7,1,2,1,82.83329772949219
1216,60,7,1,2,1,374.7000122070313
1213,60,7,1,2,2,33.0182991027832
1214,60,7,1,2,2,59.01689910888672
1220,60,7,2,1,1,447.9166870117188
1219,60,7,2,1,2,83.65480041503906
1223,60,7,2,2,1,225.0
1224,60,7,2,2,1,442.460693359375
1221,60,7,2,2,2,43.5
1222,60,7,2,2,2,50.61180114746094
1218,60,7,3,1,1,357.6666870117188
1217,60,7,3,1,2,81.43609619140625
1226,60,10,1,1,1,320.6429138183594
1225,60,10,1,1,2,121.7731018066406
1229,60,10,1,2,1,32.5
1230,60,10,1,2,1,358.5
1227,60,10,1,2,2,26.84289932250977
1228,60,10,1,2,2,74.79329681396484
1234,60,10,2,1,1,381.6666870117188
1233,60,10,2,1,2,93.0291976928711
1237,60,10,2,2,1,132.1667022705078
1238,60,10,2,2,1,387.0136108398438
1235,60,10,2,2,2,21.69370079040527
1236,60,10,2,2,2,64.4114990234375
1232,60,10,3,1,1,314.4761962890625
1231,60,10,3,1,2,80.58170318603516
1240,60,13,1,1,1,232.3332977294922
1239,60,13,1,1,2,109.0472030639648
1242,60,13,1,2,1,293.8333129882813
1241,60,13,1,2,2,48.44260025024414
1246,60,13,2,1,1,237.8332977294922
1245,60,13,2,1,2,65.38929748535156
1248,60,13,2,2,1,344.0
1247,60,13,2,2,2,53.03829956054688
1244,60,13,3,1,1,346.8333129882813
1243,60,13,3,1,2,110.6364974975586
3746,61,4,1,1,1,31.79999923706055
3745,61,4,1,1,2,66.8373031616211
3749,61,4,1,2,1,8.300000190734863
3750,61,4,1,2,1,35.0
3747,61,4,1,2,2,21.36669921875
3748,61,4,1,2,2,58.62089920043945
3754,61,4,2,1,1,103.9167022705078
3753,61,4,2,1,2,287.0828857421875
3757,61,4,2,2,1,57.08330154418945
3758,61,4,2,2,1,102.2594985961914
3755,61,4,2,2,2,225.4503936767578
3756,61,4,2,2,2,249.3614959716797
3752,61,4,3,1,1,143.13330078125
3751,61,4,3,1,2,212.7044067382813
3760,61,7,1,1,1,26.0
3759,61,7,1,1,2,51.81110000610352
3763,61,7,1,2,1,3.0
3764,61,7,1,2,1,36.5
3761,61,7,1,2,2,12.02620029449463
3762,61,7,1,2,2,57.56650161743164
3768,61,7,2,1,1,130.5832977294922
3767,61,7,2,1,2,336.8810119628906
3771,61,7,2,2,1,53.08330154418945
3772,61,7,2,2,1,73.49700164794922
3769,61,7,2,2,2,232.5388946533203
3770,61,7,2,2,2,289.93798828125
3766,61,7,3,1,1,188.75
3765,61,7,3,1,2,234.3730010986328
3774,61,10,1,1,1,39.0
3773,61,10,1,1,2,71.92980194091797
3777,61,10,1,2,1,1.0
3778,61,10,1,2,1,30.83329963684082
3775,61,10,1,2,2,3.5
3776,61,10,1,2,2,47.68989944458008
3782,61,10,2,1,1,97.93329620361328
3781,61,10,2,1,2,307.531494140625
3785,61,10,2,2,1,25.91670036315918
3786,61,10,2,2,1,77.9000015258789
3783,61,10,2,2,2,185.7637023925781
3784,61,10,2,2,2,268.8980102539063
3780,61,10,3,1,1,237.0832977294922
3779,61,10,3,1,2,275.5693969726563
3788,61,13,1,1,1,34.83330154418945
3787,61,13,1,1,2,58.36940002441406
3790,61,13,1,2,1,17.5
3789,61,13,1,2,2,39.38330078125
3794,61,13,2,1,1,71.90789794921875
3793,61,13,2,1,2,265.9472961425781
3796,61,13,2,2,1,41.71670150756836
3795,61,13,2,2,2,260.7568969726563
3792,61,13,3,1,1,136.1667022705078
3791,61,13,3,1,2,177.7411041259766
3798,62,4,1,1,1,42.33330154418945
3797,62,4,1,1,2,14.05500030517578
3801,62,4,1,2,1,17.0
3802,62,4,1,2,1,54.0
3799,62,4,1,2,2,2.700000047683716
3800,62,4,1,2,2,5.833300113677979
3806,62,4,2,1,1,87.83329772949219
3805,62,4,2,1,2,19.14290046691895
3809,62,4,2,2,1,69.33329772949219
3810,62,4,2,2,1,72.0
3807,62,4,2,2,2,16.95000076293945
3808,62,4,2,2,2,4.333300113677979
3804,62,4,3,1,1,34.83330154418945
3803,62,4,3,1,2,14.6761999130249
3812,62,7,1,1,1,46.5
3811,62,7,1,1,2,16.0
3815,62,7,1,2,1,21.0
3816,62,7,1,2,1,29.5
3813,62,7,1,2,2,5.0
3814,62,7,1,2,2,3.0
3820,62,7,2,1,1,99.4761962890625
3819,62,7,2,1,2,20.11669921875
3823,62,7,2,2,1,58.97620010375977
3824,62,7,2,2,1,88.66670227050781
3821,62,7,2,2,2,11.31669998168945
3822,62,7,2,2,2,18.70000076293945
3818,62,7,3,1,1,33.5
3817,62,7,3,1,2,18.33329963684082
3826,62,10,1,1,1,58.0
3825,62,10,1,1,2,20.60950088500977
3829,62,10,1,2,1,13.0
3830,62,10,1,2,1,34.0
3827,62,10,1,2,2,3.0
3828,62,10,1,2,2,14.33329963684082
3834,62,10,2,1,1,105.7332992553711
3833,62,10,2,1,2,32.33330154418945
3837,62,10,2,2,1,56.23329925537109
3838,62,10,2,2,1,73.5
3835,62,10,2,2,2,18.05949974060059
3836,62,10,2,2,2,18.07500076293945
3832,62,10,3,1,1,38.5
3831,62,10,3,1,2,20.64290046691895
3840,62,13,1,1,1,43.0
3839,62,13,1,1,2,20.20000076293945
3842,62,13,1,2,1,28.5
3841,62,13,1,2,2,4.533299922943115
3846,62,13,2,1,1,113.0
3845,62,13,2,1,2,43.91669845581055
3848,62,13,2,2,1,94.64289855957033
3847,62,13,2,2,2,20.60950088500977
3844,62,13,3,1,1,45.5
3843,62,13,3,1,2,31.83329963684082
1250,63,4,1,1,1,58.58330154418945
1249,63,4,1,1,2,78.56670379638672
1253,63,4,1,2,1,13.75
1254,63,4,1,2,1,64.16670227050781
1251,63,4,1,2,2,16.04170036315918
1252,63,4,1,2,2,50.14410018920898
1258,63,4,2,1,1,167.2082977294922
1257,63,4,2,1,2,397.7793884277344
1261,63,4,2,2,1,96.4582977294922
1262,63,4,2,2,1,125.8403015136719
1259,63,4,2,2,2,305.3147888183594
1260,63,4,2,2,2,340.327392578125
1256,63,4,3,1,1,240.952392578125
1255,63,4,3,1,2,270.5096130371094
1264,63,7,1,1,1,49.5
1263,63,7,1,1,2,70.4198989868164
1267,63,7,1,2,1,7.0
1268,63,7,1,2,1,55.83330154418945
1265,63,7,1,2,2,10.95950031280518
1266,63,7,1,2,2,61.20280075073242
1272,63,7,2,1,1,164.3889007568359
1271,63,7,2,1,2,367.1180114746094
1275,63,7,2,2,1,67.66670227050781
1276,63,7,2,2,1,140.1916961669922
1273,63,7,2,2,2,234.8979034423828
1274,63,7,2,2,2,382.5956115722656
1270,63,7,3,1,1,208.375
1269,63,7,3,1,2,234.2702941894531
1278,63,10,1,1,1,54.64289855957031
1277,63,10,1,1,2,76.85600280761719
1281,63,10,1,2,1,3.0
1282,63,10,1,2,1,52.83330154418945
1279,63,10,1,2,2,3.571399927139282
1280,63,10,1,2,2,57.68889999389648
1286,63,10,2,1,1,138.4167022705078
1285,63,10,2,1,2,323.0111999511719
1289,63,10,2,2,1,43.25
1290,63,10,2,2,1,118.4713973999023
1287,63,10,2,2,2,160.8771057128906
1288,63,10,2,2,2,347.6087951660156
1284,63,10,3,1,1,164.7857055664063
1283,63,10,3,1,2,191.7135925292969
1292,63,13,1,1,1,23.70000076293945
1291,63,13,1,1,2,54.68930053710938
1294,63,13,1,2,1,43.91669845581055
1293,63,13,1,2,2,46.99860000610352
1298,63,13,2,1,1,99.2667007446289
1297,63,13,2,1,2,277.4743041992188
1300,63,13,2,2,1,115.2332992553711
1299,63,13,2,2,2,283.0812072753906
1296,63,13,3,1,1,157.86669921875
1295,63,13,3,1,2,191.0115051269531
3850,64,4,1,1,1,2.0
3849,64,4,1,1,2,3.25
3853,64,4,1,2,1,1.0
3854,64,4,1,2,1,1.0
3851,64,4,1,2,2,2.0
3852,64,4,1,2,2,2.333300113677979
3858,64,4,2,1,1,1.75
3857,64,4,2,1,2,4.75
3861,64,4,2,2,1,1.75
3862,64,4,2,2,1,1.166700005531311
3859,64,4,2,2,2,4.25
3860,64,4,2,2,2,2.166699886322021
3856,64,4,3,1,1,4.333300113677979
3855,64,4,3,1,2,5.583300113677979
3864,64,7,1,1,1,2.0
3863,64,7,1,1,2,2.200000047683716
3867,64,7,1,2,1,0.0
3868,64,7,1,2,1,0.0
3865,64,7,1,2,2,0.1000000014901161
3866,64,7,1,2,2,0.1429000049829483
3872,64,7,2,1,1,0.0
3871,64,7,2,1,2,0.8928999900817871
3875,64,7,2,2,1,0.0
3876,64,7,2,2,1,1.0
3873,64,7,2,2,2,0.75
3874,64,7,2,2,2,1.535699963569641
3870,64,7,3,1,1,7.0
3869,64,7,3,1,2,8.16670036315918
3878,64,10,1,1,1,0.0
3877,64,10,1,1,2,0.0
3881,64,10,1,2,1,0.0
3882,64,10,1,2,1,2.0
3879,64,10,1,2,2,0.0
3880,64,10,1,2,2,2.433300018310547
3886,64,10,2,1,1,3.25
3885,64,10,2,1,2,5.150000095367432
3889,64,10,2,2,1,1.25
3890,64,10,2,2,1,0.75
3887,64,10,2,2,2,2.316699981689453
3888,64,10,2,2,2,1.75
3884,64,10,3,1,1,5.0
3883,64,10,3,1,2,5.0
3892,64,13,1,1,1,1.5
3891,64,13,1,1,2,2.0
3894,64,13,1,2,1,0.0
3893,64,13,1,2,2,1.0
3898,64,13,2,1,1,0.0
3897,64,13,2,1,2,0.2000000029802322
3900,64,13,2,2,1,0.333299994468689
3899,64,13,2,2,2,2.75
3896,64,13,3,1,1,3.5
3895,64,13,3,1,2,3.833300113677979
3902,65,4,1,1,1,2.333300113677979
3901,65,4,1,1,2,3.142899990081787
3905,65,4,1,2,1,1.333299994468689
3906,65,4,1,2,1,4.0
3903,65,4,1,2,2,1.0
3904,65,4,1,2,2,6.0
3910,65,4,2,1,1,23.5
3909,65,4,2,1,2,14.59290027618408
3913,65,4,2,2,1,11.0
3914,65,4,2,2,1,15.83329963684082
3911,65,4,2,2,2,9.559499740600586
3912,65,4,2,2,2,7.400000095367432
3908,65,4,3,1,1,1.833299994468689
3907,65,4,3,1,2,6.142899990081787
3916,65,7,1,1,1,2.5
3915,65,7,1,1,2,5.5
3919,65,7,1,2,1,0.0
3920,65,7,1,2,1,4.0
3917,65,7,1,2,2,2.5
3918,65,7,1,2,2,4.633299827575684
3924,65,7,2,1,1,20.66670036315918
3923,65,7,2,1,2,16.48810005187988
3927,65,7,2,2,1,7.0
3928,65,7,2,2,1,17.0
3925,65,7,2,2,2,6.142899990081787
3926,65,7,2,2,2,14.48569965362549
3922,65,7,3,1,1,3.5
3921,65,7,3,1,2,5.0
3930,65,10,1,1,1,4.0
3929,65,10,1,1,2,16.55949974060059
3933,65,10,1,2,1,0.0
3934,65,10,1,2,1,7.0
3931,65,10,1,2,2,0.916700005531311
3932,65,10,1,2,2,4.5
3938,65,10,2,1,1,20.5
3937,65,10,2,1,2,22.75950050354004
3941,65,10,2,2,1,2.0
3942,65,10,2,2,1,13.5
3939,65,10,2,2,2,1.833299994468689
3940,65,10,2,2,2,11.5
3936,65,10,3,1,1,3.0
3935,65,10,3,1,2,11.47620010375977
3944,65,13,1,1,1,3.0
3943,65,13,1,1,2,3.642899990081787
3946,65,13,1,2,1,3.333300113677979
3945,65,13,1,2,2,1.666700005531311
3950,65,13,2,1,1,12.5
3949,65,13,2,1,2,11.35000038146973
3952,65,13,2,2,1,10.16670036315918
3951,65,13,2,2,2,13.16670036315918
3948,65,13,3,1,1,5.0
3947,65,13,3,1,2,7.916699886322021
3954,66,4,1,1,1,0.0
3953,66,4,1,1,2,0.0
3957,66,4,1,2,1,0.0
3958,66,4,1,2,1,0.0
3955,66,4,1,2,2,0.0
3956,66,4,1,2,2,0.0
3962,66,4,2,1,1,1.5
3961,66,4,2,1,2,2.545200109481812
3965,66,4,2,2,1,0.5
3966,66,4,2,2,1,1.0
3963,66,4,2,2,2,0.25
3964,66,4,2,2,2,0.6000000238418579
3960,66,4,3,1,1,2.25
3959,66,4,3,1,2,2.75
3968,66,7,1,1,1,0.0
3967,66,7,1,1,2,0.2000000029802322
3971,66,7,1,2,1,0.0
3972,66,7,1,2,1,0.0
3969,66,7,1,2,2,0.0
3970,66,7,1,2,2,0.0
3976,66,7,2,1,1,0.0
3975,66,7,2,1,2,0.8511999845504761
3979,66,7,2,2,1,0.0
3980,66,7,2,2,1,1.0
3977,66,7,2,2,2,0.583299994468689
3978,66,7,2,2,2,1.583299994468689
3974,66,7,3,1,1,0.0
3973,66,7,3,1,2,0.3111000061035156
3982,66,10,1,1,1,0.0
3981,66,10,1,1,2,0.3429000079631805
3985,66,10,1,2,1,0.0
3986,66,10,1,2,1,0.0
3983,66,10,1,2,2,0.0
3984,66,10,1,2,2,0.0
3990,66,10,2,1,1,1.5
3989,66,10,2,1,2,2.944400072097778
3993,66,10,2,2,1,2.5
3994,66,10,2,2,1,1.0
3991,66,10,2,2,2,0.699999988079071
3992,66,10,2,2,2,1.0
3988,66,10,3,1,1,0.0
3987,66,10,3,1,2,0.3429000079631805
3996,66,13,1,1,1,1.0
3995,66,13,1,1,2,1.0
3998,66,13,1,2,1,0.0
3997,66,13,1,2,2,0.0
4002,66,13,2,1,1,1.0
4001,66,13,2,1,2,1.200000047683716
4004,66,13,2,2,1,0.5
4003,66,13,2,2,2,0.53329998254776
4000,66,13,3,1,1,1.0
3999,66,13,3,1,2,1.0
4006,68,4,1,1,1,6.0
4005,68,4,1,1,2,5.800000190734863
4009,68,4,1,2,1,3.0
4010,68,4,1,2,1,1.0
4007,68,4,1,2,2,3.0
4008,68,4,1,2,2,4.616700172424316
4014,68,4,2,1,1,9.33329963684082
4013,68,4,2,1,2,10.43290042877197
4017,68,4,2,2,1,7.5
4018,68,4,2,2,1,6.826900005340576
4015,68,4,2,2,2,6.542900085449219
4016,68,4,2,2,2,6.876200199127197
4012,68,4,3,1,1,47.5
4011,68,4,3,1,2,48.05950164794922
4020,68,7,1,1,1,10.33329963684082
4019,68,7,1,1,2,12.67500019073486
4023,68,7,1,2,1,3.5
4024,68,7,1,2,1,2.0
4021,68,7,1,2,2,4.433300018310547
4022,68,7,1,2,2,4.673500061035156
4028,68,7,2,1,1,12.83329963684082
4027,68,7,2,1,2,14.52620029449463
4031,68,7,2,2,1,1.0
4032,68,7,2,2,1,1.0
4029,68,7,2,2,2,4.854800224304199
4030,68,7,2,2,2,2.509500026702881
4026,68,7,3,1,1,32.33330154418945
4025,68,7,3,1,2,33.17499923706055
4034,68,10,1,1,1,11.33329963684082
4033,68,10,1,1,2,11.79170036315918
4037,68,10,1,2,1,0.0
4038,68,10,1,2,1,3.0
4035,68,10,1,2,2,0.333299994468689
4036,68,10,1,2,2,5.0
4042,68,10,2,1,1,8.83329963684082
4041,68,10,2,1,2,12.32779979705811
4045,68,10,2,2,1,4.0
4046,68,10,2,2,1,3.5
4043,68,10,2,2,2,6.437300205230713
4044,68,10,2,2,2,3.934499979019165
4040,68,10,3,1,1,36.33330154418945
4039,68,10,3,1,2,37.04169845581055
4048,68,13,1,1,1,5.199999809265137
4047,68,13,1,1,2,11.0
4050,68,13,1,2,1,2.0
4049,68,13,1,2,2,2.5
4054,68,13,2,1,1,6.199999809265137
4053,68,13,2,1,2,11.11069965362549
4056,68,13,2,2,1,9.0
4055,68,13,2,2,2,6.130199909210205
4052,68,13,3,1,1,51.86669921875
4051,68,13,3,1,2,64.57140350341797
1302,69,4,1,1,1,4776.25
1301,69,4,1,1,2,4333.34375
1305,69,4,1,2,1,1825.166748046875
1306,69,4,1,2,1,3742.70751953125
1303,69,4,1,2,2,1671.08056640625
1304,69,4,1,2,2,3180.461669921875
1310,69,4,2,1,1,4578.75390625
1309,69,4,2,1,2,3159.95166015625
1313,69,4,2,2,1,3245.498291015625
1314,69,4,2,2,1,3656.8671875
1311,69,4,2,2,2,2191.640869140625
1312,69,4,2,2,2,2735.451171875
1308,69,4,3,1,1,4011.0
1307,69,4,3,1,2,3360.429931640625
1316,69,7,1,1,1,4633.2998046875
1315,69,7,1,1,2,4094.475341796875
1319,69,7,1,2,1,1176.333251953125
1320,69,7,1,2,1,4253.00390625
1317,69,7,1,2,2,1060.623413085938
1318,69,7,1,2,2,3610.356689453125
1324,69,7,2,1,1,4561.0400390625
1323,69,7,2,1,2,3281.392333984375
1327,69,7,2,2,1,2483.566650390625
1328,69,7,2,2,1,4148.4033203125
1325,69,7,2,2,2,1747.095703125
1326,69,7,2,2,2,3054.301025390625
1322,69,7,3,1,1,3946.691650390625
1321,69,7,3,1,2,3316.98681640625
1330,69,10,1,1,1,4574.076171875
1329,69,10,1,1,2,4188.33154296875
1333,69,10,1,2,1,599.0
1334,69,10,1,2,1,3914.583251953125
1331,69,10,1,2,2,532.0479736328125
1332,69,10,1,2,2,3427.74365234375
1338,69,10,2,1,1,4374.123046875
1337,69,10,2,1,2,3168.628662109375
1341,69,10,2,2,1,1457.28564453125
1342,69,10,2,2,1,4064.82373046875
1339,69,10,2,2,2,1028.09326171875
1340,69,10,2,2,2,2878.227783203125
1336,69,10,3,1,1,3873.93505859375
1335,69,10,3,1,2,3392.409423828125
1344,69,13,1,1,1,3864.283203125
1343,69,13,1,1,2,3598.314208984375
1346,69,13,1,2,1,2909.566650390625
1345,69,13,1,2,2,2546.10107421875
1350,69,13,2,1,1,2890.195068359375
1349,69,13,2,1,2,2121.863037109375
1352,69,13,2,2,1,3632.30419921875
1351,69,13,2,2,2,2553.6416015625
1348,69,13,3,1,1,3922.36669921875
1347,69,13,3,1,2,3503.420166015625
1354,70,4,1,1,1,136.5
1353,70,4,1,1,2,156.6024017333984
1357,70,4,1,2,1,22.0
1358,70,4,1,2,1,143.6999969482422
1355,70,4,1,2,2,28.08329963684082
1356,70,4,1,2,2,155.9582061767578
1362,70,4,2,1,1,331.4166870117188
1361,70,4,2,1,2,425.3049926757813
1365,70,4,2,2,1,204.0832977294922
1366,70,4,2,2,1,247.3701934814453
1363,70,4,2,2,2,277.0299987792969
1364,70,4,2,2,2,326.5202941894531
1360,70,4,3,1,1,278.0166931152344
1359,70,4,3,1,2,297.1444091796875
1368,70,7,1,1,1,135.6667022705078
1367,70,7,1,1,2,151.0252990722656
1371,70,7,1,2,1,10.0
1372,70,7,1,2,1,154.5
1369,70,7,1,2,2,14.0
1370,70,7,1,2,2,159.6260986328125
1376,70,7,2,1,1,373.7832946777344
1375,70,7,2,1,2,477.4075012207031
1379,70,7,2,2,1,170.11669921875
1380,70,7,2,2,1,276.6011962890625
1377,70,7,2,2,2,236.7978973388672
1378,70,7,2,2,2,375.4526062011719
1374,70,7,3,1,1,238.625
1373,70,7,3,1,2,252.1483001708984
1382,70,10,1,1,1,179.8332977294922
1381,70,10,1,1,2,193.5225982666016
1385,70,10,1,2,1,4.0
1386,70,10,1,2,1,177.5832977294922
1383,70,10,1,2,2,4.509500026702881
1384,70,10,1,2,2,181.0733947753906
1390,70,10,2,1,1,392.4667053222656
1389,70,10,2,1,2,484.9927978515625
1393,70,10,2,2,1,101.8332977294922
1394,70,10,2,2,1,294.7333068847656
1391,70,10,2,2,2,163.1967926025391
1392,70,10,2,2,2,369.6470947265625
1388,70,10,3,1,1,294.0667114257813
1387,70,10,3,1,2,305.6785888671875
1396,70,13,1,1,1,127.8332977294922
1395,70,13,1,1,2,142.61669921875
1398,70,13,1,2,1,133.86669921875
1397,70,13,1,2,2,147.0888977050781
1402,70,13,2,1,1,314.75
1401,70,13,2,1,2,402.8341979980469
1404,70,13,2,2,1,312.2261962890625
1403,70,13,2,2,2,376.5249938964844
1400,70,13,3,1,1,364.1388854980469
1399,70,13,3,1,2,390.7275085449219
4058,71,4,1,1,1,1.0
4057,71,4,1,1,2,2.0
4061,71,4,1,2,1,0.0
4062,71,4,1,2,1,0.0
4059,71,4,1,2,2,0.0
4060,71,4,1,2,2,0.0
4066,71,4,2,1,1,6.583300113677979
4065,71,4,2,1,2,8.66670036315918
4069,71,4,2,2,1,0.25
4070,71,4,2,2,1,1.0
4067,71,4,2,2,2,2.5
4068,71,4,2,2,2,2.866699934005737
4064,71,4,3,1,1,2.0
4063,71,4,3,1,2,4.083300113677979
4072,71,7,1,1,1,0.0
4071,71,7,1,1,2,0.1429000049829483
4075,71,7,1,2,1,0.0
4076,71,7,1,2,1,0.0
4073,71,7,1,2,2,0.1429000049829483
4074,71,7,1,2,2,0.0
4080,71,7,2,1,1,3.0
4079,71,7,2,1,2,7.485700130462646
4083,71,7,2,2,1,1.0
4084,71,7,2,2,1,0.0
4081,71,7,2,2,2,2.342900037765503
4082,71,7,2,2,2,2.309499979019165
4078,71,7,3,1,1,1.0
4077,71,7,3,1,2,3.095200061798096
4086,71,10,1,1,1,0.0
4085,71,10,1,1,2,0.0
4089,71,10,1,2,1,0.0
4090,71,10,1,2,1,1.0
4087,71,10,1,2,2,0.0
4088,71,10,1,2,2,1.966699957847595
4094,71,10,2,1,1,4.0
4093,71,10,2,1,2,4.449999809265137
4097,71,10,2,2,1,3.0
4098,71,10,2,2,1,1.25
4095,71,10,2,2,2,3.25
4096,71,10,2,2,2,2.558799982070923
4092,71,10,3,1,1,1.0
4091,71,10,3,1,2,1.333299994468689
4100,71,13,1,1,1,0.666700005531311
4099,71,13,1,1,2,0.666700005531311
4102,71,13,1,2,1,0.0
4101,71,13,1,2,2,0.0
4106,71,13,2,1,1,1.5
4105,71,13,2,1,2,3.0
4108,71,13,2,2,1,0.0
4107,71,13,2,2,2,2.166699886322021
4104,71,13,3,1,1,4.0
4103,71,13,3,1,2,4.333300113677979
4110,72,4,1,1,1,1.0
4109,72,4,1,1,2,1.0
4113,72,4,1,2,1,1.0
4114,72,4,1,2,1,0.0
4111,72,4,1,2,2,1.0
4112,72,4,1,2,2,1.0
4118,72,4,2,1,1,2.0
4117,72,4,2,1,2,2.0
4121,72,4,2,2,1,0.0
4122,72,4,2,2,1,1.833299994468689
4119,72,4,2,2,2,0.0
